Coder_ID,Pair_type,Word_ID,Pair_ID,Word,POS,Note,I_Feel,They_Feel,They_Feel_Q1,They_Feel_Q2,It_Feels,It_Feels_Q1,It_Feels_Q2,Bodily_Physical,Epistemic,Behavioral_Result,Additional_Meaning,Add_Row,Distinctiveness,Relatedness,I_Am,I_Am_Q1,I_Am_Q2,Meaning_label
2,noun-adj,412,380,pain,noun,,,,,,,,,,,,,,,,,,,
2,noun-adj,413,380,painful,adjective,emotionally painful,acceptable,acceptable,no,yes,acceptable,no,yes,no,no,yes,yes,,yes,yes,acceptable,yes,no,1
2,noun-adj,413,380,painful,adjective,physically painful,unacceptable,acceptable,no,yes,acceptable,no,yes,yes,no,no,yes,,yes,yes,acceptable,yes,no,2
2,noun-adj,414,380,painstaking,adjective,,,,,,,,,,,,,,,,unacceptable,no,no,1
2,noun-adj,415,382,paleness,noun,,,,,,,,,,,,,,,,,,,
2,noun-adj,416,382,pale,adjective,emotionally unsettled/sick,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,yes,,yes,no,acceptable,yes,no,1
2,noun-adj,416,382,pale,adjective,physically pale,acceptable,acceptable,yes,no,acceptable,yes,no,yes,no,no,yes,,yes,no,acceptable,yes,yes,2
2,noun-adj,417,385,peculiarity,noun,,,,,,,,,,,,,,,,,,,
2,noun-adj,418,385,peculiar,adjective,,acceptable,acceptable,yes,yes,acceptable,no,yes,no,no,no,no,,,,acceptable,yes,yes,1
2,noun-adj,419,388,peskiness,noun,,,,,,,,,,,,,,,,,,,
2,noun-adj,420,388,pesky,adjective,,acceptable,acceptable,yes,yes,acceptable,no,yes,no,no,no,no,,,,acceptable,yes,no,1
2,noun-adj,421,395,plenty,noun,,,,,,,,,,,,,,,,,,,
2,noun-adj,422,395,plentiful,adjective,,unacceptable,unacceptable,no,no,acceptable,no,yes,no,no,no,no,,,,acceptable,yes,yes,1
2,noun-adj,423,397,prettiness,noun,,,,,,,,,,,,,,,,,,,
2,noun-adj,424,397,pretty,adjective,,acceptable,acceptable,yes,no,not sure,no,yes,yes,no,no,no,,,,acceptable,yes,yes,1
2,noun-adj,425,403,puzzlement,noun,,,,,,,,,,,,,,,,,,,
2,noun-adj,426,403,puzzled,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,unsure,no,no,,,,acceptable,no,yes,1
2,noun-adj,427,403,puzzling,adjective,,acceptable,acceptable,yes,yes,acceptable,no,yes,no,no,no,no,,,,acceptable,yes,no,1
2,noun-adj,428,408,refreshment,noun,,,,,,,,,,,,,,,,,,,
2,noun-adj,429,408,refreshed,adjective,emotionally rejuvinated,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,yes,,unsure,yes,acceptable,yes,yes,1
2,noun-adj,429,408,refreshed,adjective,new,unacceptable,unacceptable,no,no,acceptable,no,yes,unsure,no,no,yes,,unsure,yes,acceptable,yes,yes,2
2,noun-adj,430,408,refreshing,adjective,,unacceptable,acceptable,no,yes,acceptable,no,yes,no,no,no,no,,,,acceptable,yes,no,1
2,noun-adj,431,413,reluctance,noun,,,,,,,,,,,,,,,,,,,
2,noun-adj,432,413,reluctant,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,yes,no,1
2,noun-adj,433,413,reluctant,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,yes,no,2
2,noun-adj,438,423,rest,noun,,,,,,,,,,,,,,,,,,,
2,noun-adj,439,423,restless,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,yes,no,,,,acceptable,no,no,1
2,noun-adj,440,425,reward,noun,,,,,,,,,,,,,,,,,,,
2,noun-adj,441,425,rewarding,adjective,,unacceptable,unacceptable,no,no,unacceptable,no,no,no,no,no,no,,,,unacceptable,yes,no,1
2,noun-adj,442,427,romance,noun,,,,,,,,,,,,,,,,,,,
2,noun-adj,443,427,romantic,adjective,,acceptable,acceptable,yes,yes,acceptable,no,yes,no,no,no,no,,,,acceptable,yes,unsure,1
2,noun-adj,444,429,safety,noun,,,,,,,,,,,,,,,,,,,
2,noun-adj,445,429,safe,adjective,physically safe,acceptable,acceptable,yes,yes,acceptable,no,yes,no,no,no,yes,,yes,yes,acceptable,yes,yes,1
2,noun-adj,445,429,safe,adjective,emotionally safe,acceptable,acceptable,yes,yes,acceptable,no,yes,yes,no,no,yes,,yes,yes,acceptable,yes,yes,2
2,noun-adj,446,432,scariness,noun,,,,,,,,,,,,,,,,,,,
2,noun-adj,447,432,scared,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,no,yes,1
2,noun-adj,448,432,scary,adjective,,acceptable,acceptable,yes,yes,acceptable,no,yes,no,no,no,no,,,,acceptable,yes,no,1
2,noun-adj,449,433,scruple,noun,,,,,,,,,,,,,,,,,,,
2,noun-adj,450,433,scrupulous,adjective,used oed,unacceptable,unacceptable,no,no,unacceptable,no,no,no,no,no,no,,,,acceptable,yes,no,1
2,noun-adj,451,437,sensitivity,noun,,,,,,,,,,,,,,,,,,,
2,noun-adj,452,437,sensitive,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,unsure,,,,acceptable,yes,yes,1
2,noun-adj,453,440,seriousness,noun,,,,,,,,,,,,,,,,,,,
2,noun-adj,454,440,serious,adjective,,unacceptable,acceptable,no,yes,acceptable,no,yes,no,no,no,no,,,,acceptable,yes,yes,1
2,noun-adj,455,455,smugness,noun,,,,,,,,,,,,,,,,,,,
2,noun-adj,456,455,smug,adjective,,acceptable,acceptable,yes,yes,acceptable,no,yes,no,no,no,no,,,,acceptable,yes,yes,1
2,noun-adj,457,458,solitude,noun,,,,,,,,,,,,,,,,,,,
2,noun-adj,458,458,solitary,adjective,,acceptable,acceptable,no,yes,acceptable,no,yes,no,no,no,no,,,,acceptable,no,yes,1
2,noun-adj,459,468,strain,noun,,,,,,,,,,,,,,,,,,,
2,noun-adj,460,468,strained,adjective,,acceptable,acceptable,yes,no,unacceptable,no,no,no,no,no,no,,,,acceptable,no,yes,1
2,noun-adj,461,473,sulkiness,noun,,,,,,,,,,,,,,,,,,,
2,noun-adj,462,473,sulky,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,yes,yes,1
2,noun-adj,463,474,sullenness,noun,,,,,,,,,,,,,,,,,,,
2,noun-adj,464,474,sullen,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,yes,yes,1
2,noun-adj,465,475,surprise,noun,,,,,,,,,,,,,,,,,,,
2,noun-adj,466,475,surprising,adjective,,unacceptable,acceptable,no,yes,unacceptable,no,yes,no,no,no,no,,,,acceptable,yes,no,1
2,noun-adj,467,489,timidity,noun,,,,,,,,,,,,,,,,,,,
2,noun-adj,468,489,timid,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,yes,no,1
2,noun-adj,469,490,tingle,noun,,,,,,,,,,,,,,,,,,,
2,noun-adj,470,490,tingling,adjective,"similar to whining, tingly would work for me",unacceptable,unacceptable,no,no,unacceptable,no,no,no,no,no,no,,,,acceptable,no,yes,1
2,noun-adj,471,499,triumph,noun,,,,,,,,,,,,,,,,,,,
2,noun-adj,472,499,triumphant,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,yes,unsure,1
2,noun-adj,473,500,triviality,noun,,,,,,,,,,,,,,,,,,,
2,noun-adj,474,500,trivial,adjective,,acceptable,acceptable,yes,yes,acceptable,no,yes,no,no,no,no,,,,acceptable,yes,no,1
2,noun-adj,475,501,trouble,noun,,,,,,,,,,,,,,,,,,,
2,noun-adj,476,501,troubled,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,no,yes,1
2,noun-adj,477,501,troublesome,adjective,,acceptable,acceptable,yes,yes,acceptable,no,yes,no,no,no,no,,,,acceptable,yes,no,1
2,noun-adj,482,525,vividness,noun,,,,,,,,,,,,,,,,,,,
2,noun-adj,483,525,vivid,adjective,,unacceptable,unacceptable,no,no,unacceptable,no,no,no,no,no,no,,,,acceptable,yes,yes,1
2,noun-adj,484,529,weariness,noun,,,,,,,,,,,,,,,,,,,
2,noun-adj,485,529,weary,adjective,,acceptable,acceptable,yes,no,unacceptable,no,no,yes,no,yes,no,,,,acceptable,yes,yes,1
2,noun-adj,486,529,wearisome,adjective,,acceptable,acceptable,yes,yes,acceptable,no,yes,no,no,no,no,,,,acceptable,yes,no,1
2,noun-adj,487,532,whine,noun,,,,,,,,,,,,,,,,,,,
2,noun-adj,488,532,whining,adjective,whiney would work but not whining for me,unacceptable,unacceptable,no,no,unacceptable,no,no,no,no,yes,no,,,,acceptable,yes,no,1
2,noun-adj,489,536,woe,noun,,,,,,,,,,,,,,,,,,,
2,noun-adj,490,536,woeful,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,yes,yes,1
2,noun-adj,494,541,worth,noun,,,,,,,,,,,,,,,,,,,
2,noun-adj,495,541,worthwhile,adjective,,acceptable,acceptable,yes,yes,acceptable,no,yes,no,unsure,no,no,,,,unacceptable,yes,yes,1
2,noun-adj,496,541,worthy,adjective,,acceptable,acceptable,yes,yes,acceptable,no,yes,no,no,no,no,,,,acceptable,yes,no,1
2,noun-adj,497,541,worthless,adjective,opposite,acceptable,acceptable,yes,yes,acceptable,no,yes,no,no,no,no,,,,acceptable,yes,no,1
2,noun-adj,498,544,exaltation,noun,,,,,,,,,,,,,,,,,,,
2,noun-adj,499,544,exalted,adjective,,acceptable,acceptable,yes,yes,acceptable,no,yes,no,no,no,no,,,,acceptable,yes,yes,1
2,noun-adj,500,547,rigor,noun,,,,,,,,,,,,,,,,,,,
2,noun-adj,501,547,rigorous,adjective,,unacceptable,unacceptable,no,no,acceptable,no,yes,no,no,no,no,,,,unacceptable,yes,no,1
2,noun-adj,502,550,rebelliousness,noun,,,,,,,,,,,,,,,,,,,
2,noun-adj,503,550,rebellious,adjective,,acceptable,acceptable,yes,yes,acceptable,no,yes,no,no,no,no,,,,acceptable,yes,yes,1
2,noun-adj,1242,604,devastation,noun,,,,,,,,,,,,,,,,,,,
2,noun-adj,1100,604,devastated,adjective,physically devastated,acceptable,acceptable,yes,yes,acceptable,yes,yes,yes,no,no,yes,,yes,yes,acceptable,no,yes,1
2,noun-adj,1100,604,devastated,adjective,emotionally devastated,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,yes,,yes,yes,acceptable,no,yes,2
2,noun-adj,1243,606,disapproval,noun,,,,,,,,,,,,,,,,,,,
2,noun-adj,1102,606,disapproving,adjective,,unacceptable,acceptable,no,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,yes,no,1
2,noun-adj,1246,558,aggression,noun,,,,,,,,,,,,,,,,,,,
2,noun-adj,1054,558,aggressive,adjective,,acceptable,acceptable,yes,yes,acceptable,no,yes,no,no,yes,no,,,,acceptable,yes,no,1
2,noun-adj,1247,713,relaxation,noun,,,,,,,,,,,,,,,,,,,
2,noun-adj,1210,713,relaxed,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,unsure,no,no,no,,,,acceptable,no,yes,1
2,noun-adj,1266,657,jealousy,noun,,,,,,,,,,,,,,,,,,,
2,noun-adj,1154,657,jealous,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,yes,yes,1
2,no-pair,1106,610,distant,adjective,physically distant,acceptable,acceptable,no,yes,acceptable,no,yes,yes,no,no,yes,,no,no,acceptable,yes,no,1
2,no-pair,1106,610,distant,adjective,emotionally distant,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,yes,,no,no,acceptable,yes,no,2
2,no-pair,1093,597,cross,adjective,as in upset,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,yes,yes,1
2,no-pair,1091,595,cool,adjective,cold,acceptable,acceptable,yes,yes,acceptable,yes,yes,yes,no,no,yes,,yes,no,acceptable,no,yes,1
2,no-pair,1091,595,cool,adjective,as in the slang,acceptable,acceptable,yes,yes,acceptable,no,yes,no,no,no,yes,,yes,no,acceptable,yes,yes,2
2,no-pair,1089,593,confrontational,adjective,,acceptable,acceptable,yes,yes,acceptable,no,yes,no,no,yes,no,,,,acceptable,yes,no,1
2,no-pair,1110,614,evident,adjective,,unacceptable,not sure,no,unsure,acceptable,no,yes,no,unsure,no,no,,,,unacceptable,no,yes,1
2,no-pair,1111,615,faint,adjective,,acceptable,acceptable,yes,no,unacceptable,no,no,yes,no,yes,no,,,,unacceptable,yes,yes,1
2,no-pair,1129,633,hot,adjective,hot like the temperature,acceptable,acceptable,yes,yes,acceptable,yes,yes,yes,no,no,yes,,yes,yes,acceptable,no,yes,1
2,no-pair,1129,633,hot,adjective,hot like attractive,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,yes,,yes,yes,acceptable,yes,yes,2
2,no-pair,1125,629,glum,adjective,repeat,acceptable,acceptable,yes,yes,unacceptable,no,yes,no,no,no,no,,,,acceptable,yes,yes,1
2,no-pair,1123,627,genuine,adjective,,acceptable,acceptable,no,yes,acceptable,no,yes,no,no,no,no,,,,acceptable,unsure,yes,1
2,no-pair,1118,622,flagrant,adjective,"* for me, flagrant needs another word with it 'flagrantly disobeying the rules', 'flagrant display of wealth'",unacceptable,unacceptable,no,no,unacceptable,no,no,no,no,no,no,,,,unacceptable,yes,no,1
2,no-pair,1113,617,far-fetched,adjective,,unacceptable,unacceptable,no,no,acceptable,no,yes,no,unsure,no,no,,,,unacceptable,yes,no,1
2,no-pair,1086,590,cheesy,adjective,cheesy as in lots of cheese,unacceptable,unacceptable,no,no,acceptable,yes,yes,yes,no,no,yes,,yes,no,unacceptable,no,no,1
2,no-pair,1086,590,cheesy,adjective,cheesy as in silly,acceptable,acceptable,yes,yes,acceptable,no,yes,no,no,no,yes,,yes,no,acceptable,yes,no,2
2,no-pair,1235,738,warm,adjective,physically warm,acceptable,acceptable,yes,yes,acceptable,yes,yes,yes,no,no,yes,,yes,yes,acceptable,yes,yes,1
2,no-pair,1235,738,warm,adjective,"emotionally warm, inviting",unacceptable,acceptable,no,yes,acceptable,no,yes,no,no,no,yes,,yes,yes,acceptable,yes,no,2
2,no-pair,1056,560,ample,adjective,,unacceptable,unacceptable,no,no,acceptable,no,yes,yes,no,no,no,,,,unacceptable,yes,yes,1
2,no-pair,1217,720,sick-at-heart,adjective,,acceptable,acceptable,yes,no,unacceptable,no,no,no,no,no,no,,,,acceptable,no,yes,1
2,no-pair,1069,573,bittersweet,adjective,emotionally bittersweet,acceptable,acceptable,yes,no,unacceptable,no,no,no,no,no,yes,,yes,unsure,unacceptable,yes,unsure,1
2,no-pair,1069,573,bittersweet,adjective,flavor of bittersweet,unacceptable,unacceptable,no,no,unacceptable,no,no,yes,no,no,yes,,yes,no,unacceptable,yes,no,2
2,no-pair,1064,568,at ease,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,yes,yes,1
2,no-pair,1228,731,tired of,adjective,I'm reading this as 'tired of X',acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,yes,no,1
2,no-pair,1232,735,void,adjective,,unacceptable,unacceptable,no,no,acceptable,no,yes,no,no,no,no,,,,unacceptable,no,yes,1
2,no-pair,1073,577,boastful,adjective,,acceptable,acceptable,yes,yes,acceptable,no,yes,no,no,no,no,,,,acceptable,yes,no,1
2,no-pair,1213,716,saving,adjective,,unacceptable,unacceptable,no,no,unacceptable,no,no,no,no,no,no,,,,unacceptable,yes,no,1
2,no-pair,1074,578,bold,adjective,"physically bold, like a bright color",unacceptable,unacceptable,no,no,acceptable,yes,yes,yes,no,no,yes,,yes,unsure,acceptable,yes,no,1
2,no-pair,1074,578,bold,adjective,"emotionally bold, like brave",acceptable,acceptable,yes,yes,acceptable,no,yes,no,no,no,yes,,yes,unsure,acceptable,yes,yes,2
2,no-pair,1198,701,numb,adjective,emotionally numb,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,yes,,yes,no,acceptable,no,yes,1
2,no-pair,1198,701,numb,adjective,physically numb,acceptable,acceptable,yes,no,unacceptable,no,no,yes,no,no,yes,,yes,unsure,acceptable,no,yes,2
2,no-pair,1081,585,captive,adjective,,acceptable,acceptable,yes,no,unacceptable,no,no,no,no,no,no,,,,acceptable,no,yes,1
2,no-pair,1208,711,puffed up,adjective,,unacceptable,acceptable,no,yes,acceptable,no,yes,no,no,yes,no,,,,acceptable,yes,no,1
2,no-pair,1207,710,proud of,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,no,yes,1
2,no-pair,1077,581,breathless,adjective,,acceptable,acceptable,yes,unsure,unacceptable,no,no,yes,no,yes,no,,,,acceptable,unsure,yes,1
3,verb-adj,,726,stagger,verb,,,,,,,,,,,,,,,,,,,
3,verb-adj,1223,726,staggered,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,no,yes,1
3,verb-adj,,559,agonize,verb,,,,,,,,,,,,,,,,,,,
3,verb-adj,1055,559,agonizing,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,no,,,,acceptable,yes,no,1
3,verb-adj,,580,bother,verb,,,,,,,,,,,,,,,,,,,
3,verb-adj,1076,580,bothering,adjective,bothered could work here,unacceptable,unacceptable,no,no,unacceptable,no,no,no,no,no,no,,,,unacceptable,yes,no,1
3,verb-adj,,598,crush,verb,,,,,,,,,,,,,,,,,,,
3,verb-adj,1094,598,crushed,adjective,"crushed - heartbroken, upset",acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,yes,,yes,no,acceptable,no,yes,1
3,verb-adj,1094,598,crushed,adjective,crushed - to squash or squeeze,unacceptable,unacceptable,no,no,acceptable,yes,yes,yes,no,no,yes,,yes,no,acceptable,no,yes,2
3,verb-adj,,602,deflate,verb,,,,,,,,,,,,,,,,,,,
3,verb-adj,1098,602,deflated,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,no,yes,1
3,verb-adj,,674,like,verb,,,,,,,,,,,,,,,,,,,
3,verb-adj,1171,674,liked,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,no,,,,acceptable,no,yes,1
3,verb-adj,,675,listen,verb,,,,,,,,,,,,,,,,,,,
3,verb-adj,1172,675,listening,adjective,,unacceptable,unacceptable,no,no,unacceptable,no,no,no,no,no,no,,,,acceptable,yes,no,1
3,verb-adj,,677,long for,verb,,,,,,,,,,,,,,,,,,,
3,verb-adj,1174,677,longing,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,yes,no,1
3,verb-adj,,696,miss,verb,,,,,,,,,,,,,,,,,,,
3,verb-adj,1193,696,missing,adjective,"missing - pine for, yearn",unacceptable,unacceptable,no,no,unacceptable,no,no,no,no,no,yes,,yes,yes,acceptable,yes,no,1
3,verb-adj,1193,696,missing,adjective,missing - lost,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,yes,,yes,yes,acceptable,yes,no,2
3,verb-adj,,703,overpower,verb,,,,,,,,,,,,,,,,,,,
3,verb-adj,1200,703,overpowered,adjective,slang,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,no,,,,acceptable,no,yes,1
3,verb-adj,1201,704,overpowering,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,no,,,,acceptable,yes,no,1
3,verb-adj,,708,petrify,verb,,,,,,,,,,,,,,,,,,,
3,verb-adj,1205,708,petrified,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,no,yes,1
3,verb-adj,,709,prick,verb,,,,,,,,,,,,,,,,,,,
3,verb-adj,1206,709,pricked,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,no,yes,1
3,verb-adj,,718,shake,verb,,,,,,,,,,,,,,,,,,,
3,verb-adj,1215,718,shaken,adjective,"shocked, worked up",acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,yes,yes,,yes,yes,acceptable,no,yes,1
3,verb-adj,1215,718,shaken,adjective,physically vibrating,acceptable,acceptable,yes,yes,acceptable,yes,yes,yes,no,no,yes,,yes,yes,acceptable,no,yes,2
1,verb-adj,1216,718,shook-up,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,no,yes,1
3,verb-adj,,729,suffer,verb,,,,,,,,,,,,,,,,,,,
3,verb-adj,1226,729,suffering,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,yes,no,1
3,noun-adj,161,67,arrogance,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,162,67,arrogant,adjective,would we say that being arrogant is a cognitive state?,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,no,yes,1
3,noun-adj,165,69,aspiration,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,166,69,aspiring,adjective,,unacceptable,unacceptable,no,no,unacceptable,no,no,no,no,no,no,,,,unacceptable,yes,no,1
3,noun-adj,167,70,assessment,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,168,70,assessing,adjective,,unacceptable,unacceptable,no,no,unacceptable,no,no,no,yes,no,no,,,,unacceptable,yes,no,1
3,noun-adj,169,71,assurance,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,170,71,assured,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,no,yes,1
3,noun-adj,171,71,assuring,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,unacceptable,yes,no,1
3,noun-adj,172,72,astonishment,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,173,72,astonished,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,no,yes,1
3,noun-adj,174,72,astonishing,adjective,"you can say that you feel astonishing in a joking manner, but usually astonishing is used to describe something or someone who causes astonishment",acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,no,,,,acceptable,yes,no,1
3,noun-adj,175,73,astoundment,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,176,73,astounded,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,no,yes,1
3,noun-adj,177,73,astounding,adjective,,unacceptable,unacceptable,no,no,acceptable,yes,yes,no,no,no,no,,,,acceptable,yes,no,1
3,noun-adj,178,74,attachment,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,179,74,attached,adjective,emotionally attached,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,yes,,yes,yes,acceptable,no,yes,1
3,noun-adj,179,74,attached,adjective,physically attached,unacceptable,unacceptable,no,no,acceptable,no,yes,no,no,no,yes,,yes,yes,acceptable,no,yes,2
3,noun-adj,180,75,attack,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,181,75,attacked,adjective,emotionally attacked,acceptable,acceptable,no,no,unacceptable,no,no,no,no,no,yes,,yes,yes,unacceptable,no,yes,1
3,noun-adj,181,75,attacked,adjective,physically attacked,not sure,not sure,unsure,unsure,acceptable,no,yes,yes,no,no,yes,,yes,yes,unacceptable,no,yes,2
3,noun-adj,182,76,attainment,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,183,76,attained,adjective,attainable could work better,unacceptable,unacceptable,no,no,unacceptable,no,no,no,no,no,no,,,,unacceptable,no,yes,1
3,noun-adj,184,77,attraction,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,185,77,attracted,adjective,attractive could work better,unacceptable,unacceptable,no,no,acceptable,yes,yes,no,no,no,no,,,,unacceptable,no,yes,1
3,noun-adj,186,77,attracting,adjective,,unacceptable,unacceptable,no,no,acceptable,yes,yes,no,no,no,no,,,,unacceptable,yes,no,1
3,noun-adj,187,78,awkwardness,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,188,78,awkward,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,no,,,,acceptable,yes,no,1
3,noun-adj,189,79,bafflement,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,190,79,baffled,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,no,yes,1
3,noun-adj,191,79,baffling,adjective,,unacceptable,unacceptable,no,no,acceptable,yes,yes,no,no,no,no,,,,unacceptable,yes,no,1
3,noun-adj,192,80,banality,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,193,80,banal,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,no,,,,acceptable,yes,no,1
3,noun-adj,194,81,bashfulness,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,195,81,bashful,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,yes,no,1
3,noun-adj,196,82,love,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,197,82,beloved,adjective,,unacceptable,unacceptable,no,no,unacceptable,no,no,no,no,no,no,,,,acceptable,no,yes,1
3,noun-adj,198,82,beloving,adjective,"*unsure if this is a word, found little definitions",unacceptable,unacceptable,no,no,unacceptable,no,no,no,no,no,no,,,,unacceptable,yes,no,1
3,noun-adj,199,82,loved,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,no,yes,1
3,noun-adj,200,82,loving,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,no,,,,acceptable,yes,no,1
3,noun-adj,10004,82,lovely,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,no,,,,acceptable,no,yes,1
3,noun-adj,201,83,boredom,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,202,83,bored,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,no,yes,1
3,noun-adj,203,83,boring,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,no,,,,acceptable,yes,no,1
3,noun-adj,204,84,benevolence,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,205,84,benevolent,adjective,,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,no,,,,acceptable,yes,no,1
3,noun-adj,206,85,bewilderment,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,207,85,bewildered,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,no,yes,1
3,noun-adj,208,85,bewildering,adjective,,unacceptable,unacceptable,no,no,acceptable,no,no,no,no,no,no,,,,unacceptable,yes,no,1
3,noun-adj,209,86,bitterness,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,210,86,bitter,adjective,to be emotionally resentful,acceptable,acceptable,yes,yes,acceptable,yes,yes,no,no,no,yes,,yes,no,acceptable,yes,no,1
3,noun-adj,210,86,bitter,adjective,to taste tart/not sweet,unacceptable,unacceptable,no,no,unacceptable,no,no,no,no,no,yes,,yes,no,unacceptable,yes,yes,2
3,noun-adj,211,87,bloat,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,212,87,bloated,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,yes,no,yes,no,,,,acceptable,yes,yes,1
3,noun-adj,213,88,bravery,noun,,,,,,,,,,,,,,,,,,,
3,noun-adj,214,88,brave,adjective,,acceptable,acceptable,yes,yes,unacceptable,no,no,no,no,no,no,,,,acceptable,yes,no,1
3,noun-adj,215,89,heartbreak,noun,,,,,,,,,,,,,,,,,,,
