Coder_ID,Pair_Type,Word_ID,Pair_ID,Korean_Word,POS,Note,I_Feel,I_Feel_Wordform,They_Feel,They_Feel_Wordform,They_Feel_Q1,They_Feel_Q2,It_Feels,It_Feels_Wordform,It_Feels_Q1,It_Feels_Q2,Bodily_Physical,Epistemic,Behavioral_Result,Additional_Meaning,Unnamed: 21,Distinctiveness,Relatedness,I_Am,I_Am_Wordform,causing,caused,Meaning_label
1,noun-adj,705,296,시샘,noun,,,,,,,,,,,,,,,,,,,,,,,
1,noun-adj,706,296,시샘하다,adjective,"My intuition, but only past tense",acceptable,시샘했다고,acceptable,시샘했다고,yes,no,unacceptable,시샘했다고,no,no,no,no,no,no,,,,acceptable,시샘했다,no,yes,1
1,noun-adj,706,296,시샘하다,adjective,"Same meaning, but in the sense of 시샘한다고. 시샘한다고 need objective.",acceptable,시샘한다고,acceptable,시샘한다고,no,no,unacceptable,시샘한다고,no,no,no,no,no,no,,,,acceptable,시샘한다,no,yes,2
3,noun-adj,534,297,불만족하다,adjective,,acceptable,불만족한다고,acceptable,불만족한다고,yes,yes,unacceptable,불만족한다고,no,no,no,no,no,no,,,,acceptable,불만족한다,no,no,1
1,noun-adj,684,297,순수함,noun,,,,,,,,,,,,,,,,,,,,,,,
1,noun-adj,685,297,순수하다,adjective,Innocent,acceptable,순수하다고,acceptable,순수하다고,no,no,unacceptable,순수하다고,no,no,no,no,no,yes,,yes,yes,acceptable,순수하다,yes,no,1
1,noun-adj,685,297,순수하다,adjective,Clean and pure,acceptable,순수하다고,acceptable,순수하다고,no,no,unacceptable,순수하다고,no,no,no,no,no,yes,,yes,yes,acceptable,순수하다,yes,no,2
1,noun-adj,707,297,시원섭섭하다,adjective,"I am part, past tense",acceptable,시원섭섭하다고,acceptable,시원섭섭하다고,yes,no,unacceptable,시원섭섭하다고,no,no,no,no,no,no,,,,acceptable,시원섭섭했다,no,yes,1
1,noun-adj,708,297,시원섭섭함,noun,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,1411,297,불만족,noun,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,535,298,불신,noun,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,536,298,불신하는,adjective,"불신 is in domain of knowledge state but has emotional state too, so it is confusing  ; I_am queston: 불신 is from inside of my mind, so is it caused state? also object omitted (still ok)",acceptable,불신한다고,acceptable,불신한다고,yes,no,unacceptable,불신한다고,no,no,no,yes,no,no,,,,acceptable,불신한다,yes,no,1
1,noun-adj,686,298,숭상,noun,,,,,,,,,,,,,,,,,,,,,,,
1,noun-adj,687,298,숭상하는,adjective,,acceptable,숭상한다고,acceptable,숭상한다고,no,no,unacceptable,숭상한다고,no,no,no,no,no,no,,,,acceptable,숭상한다,no,yes,1
1,no-pair,709,298,시큰둥하다,adjective,나는 시큰둥하다 makes sense but past tense sounds more natural,unacceptable,시큰둥하다고,unacceptable,시큰둥하다고,yes,no,unacceptable,시큰둥하다고,no,no,no,no,no,no,,,,acceptable,시큰둥했다,no,yes,1
3,noun-adj,538,299,불쌍하다,adjective,Feel question: object omitted ,acceptable,불쌍하다고,acceptable,불쌍하다고,yes,no,unacceptable,불쌍하다고,no,no,no,no,no,no,,,,acceptable,불쌍하다,no,yes,1
3,noun-adj,539,299,불쌍함,noun,,,,,,,,,,,,,,,,,,,,,,,
1,noun-adj,689,299,스산하다,adjective,"Lonely. Both I am part, past tense makes more sense",acceptable,스산하다고,acceptable,스산하다고,yes,no,unacceptable,스산하다고,no,no,no,no,no,yes,,yes,yes,not sure,스산했다,no,yes,1
1,noun-adj,689,299,스산하다,adjective,Cold and hazy,acceptable,스산하다고,acceptable,스산하다고,no,no,unacceptable,스산하다고,no,no,yes,no,no,yes,,yes,yes,acceptable,스산했다,yes,no,2
1,noun-adj,690,299,스산함,noun,,,,,,,,,,,,,,,,,,,,,,,
1,noun-adj,710,299,식상하다,adjective,나는 식상하다 = I am boring/obvious person,acceptable,식상하다고,acceptable,식상하다고,no,no,unacceptable,식상하다고,no,no,no,no,no,no,,,,acceptable,식상하다,yes,yes,1
1,noun-adj,711,299,식상함,noun,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,540,300,불안,noun,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,541,300,불안하다,adjective,,acceptable,불안하다고,acceptable,불안하다고,yes,yes,acceptable,불안하다고,no,yes,no,no,no,no,,,,acceptable,불안하다,yes,yes,1
3,noun-adj,544,301,불쾌하다,adjective,,acceptable,불쾌하다고,acceptable,불쾌하다고,yes,yes,unacceptable,불쾌하다고,no,yes,no,no,no,no,,,,acceptable,불쾌하다,yes,yes,1
3,noun-adj,546,301,불쾌함,noun,,,,,,,,,,,,,,,,,,,,,,,
2,noun-adj,713,301,신기하다,adjective,,acceptable,신기하다고,acceptable,신기하다고,yes,no,unacceptable,신기하다고,no,no,no,no,no,no,,,,acceptable,신기하다,no,yes,1
2,noun-adj,714,301,신기함,noun,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,547,302,불편,noun,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,548,302,불편하다,adjective,,acceptable,불편하다고,acceptable,불편하다고,yes,yes,acceptable,불편하다고,no,yes,no,no,no,no,,,,acceptable,불편하다,yes,yes,1
2,noun-adj,716,302,신남,noun,,,,,,,,,,,,,,,,,,,,,,,
2,noun-adj,1419,302,신이 난,adjective,becomes verb in I AM part,acceptable,신이 난다고,acceptable,신이 난다고,yes,no,unacceptable,신이 난다고,no,no,no,no,no,no,,,,acceptable,신이 난다,no,yes,1
3,noun-adj,550,303,불평,noun,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,552,303,불평하는,adjective,,unacceptable,불평한다고,unacceptable,불평한다고,no,yes,unacceptable,불평한다고,no,no,no,no,no,no,,,,acceptable,불평한다,no,no,1
2,noun-adj,717,303,신뢰,noun,,,,,,,,,,,,,,,,,,,,,,,
2,noun-adj,718,303,신뢰하는,adjective,get rid of '는' and add 'ㄴ' 받침,unacceptable,신뢰한다고,unacceptable,신뢰한다고,no,no,unacceptable,신뢰한다고,no,no,no,yes,no,no,,,,acceptable,신뢰한다,no,yes,1
3,noun-adj,553,304,불행,noun,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,554,304,불행하다,adjective,,acceptable,불행하다고,acceptable,불행하다고,yes,no,unacceptable,불행하다고,no,no,no,no,no,no,,,,acceptable,불행하다,yes,no,1
3,noun-adj,557,307,비난,noun,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,558,307,비난하는,adjective,,unacceptable,비난한다고,unacceptable,비난한다고,yes,yes,unacceptable,비난한다고,no,no,no,no,no,no,,,,acceptable,비난한다,no,no,1
2,no-pair,724,307,신중하다,adjective,,unacceptable,신중하다고,acceptable,신중하다고,no,yes,unacceptable,신중하다고,no,no,no,no,no,no,,,,acceptable,신중하다,yes,yes,1
3,noun-adj,560,308,비련,noun,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,561,308,비련의,adjective,비련의' changed to '비련하다고' ,acceptable,비련하다고,acceptable,비련하다고,yes,no,unacceptable,비련하다고,no,no,no,no,no,no,,,,acceptable,비련하다,no,no,1
2,no-pair,725,308,실례되는,adjective,,unacceptable,실례된다고,unacceptable,실례된다고,no,no,unacceptable,실례된다고,no,no,no,no,no,no,,,,acceptable,실례된다,yes,no,1
2,noun-adj,726,309,실망,noun,,,,,,,,,,,,,,,,,,,,,,,
2,noun-adj,1420,309,실망한,adjective,,unacceptable,실망한다고,unacceptable,실망한다고,no,no,unacceptable,실망한다고,no,no,no,no,no,no,,,,acceptable,실망한다,no,yes,1
3,no-pair,564,311,비웃는,adjective,,acceptable,비웃는다고,acceptable,비웃는다고,yes,no,unacceptable,비웃는다고,no,no,no,no,no,no,,,,acceptable,비웃는다,no,no,1
3,noun-adj,565,312,비참,noun,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,566,312,비참하다,adjective,,acceptable,비참하다고,acceptable,비참하다고,yes,no,unacceptable,비참하다고,no,no,no,no,no,no,,,,acceptable,비참하다,yes,yes,1
2,noun-adj,731,313,싫다,adjective,,acceptable,싫다고,acceptable,싫다고,yes,no,unacceptable,싫다고,no,no,no,no,no,no,,,,acceptable,싫다,no,yes,1
2,noun-adj,733,313,싫음,noun,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,569,314,비통하다,adjective,,acceptable,비통하다고,acceptable,비통하다고,yes,no,unacceptable,비통하다고,no,no,no,no,no,no,,,,acceptable,비통하다,yes,no,1
3,noun-adj,570,314,비통함,noun,,,,,,,,,,,,,,,,,,,,,,,
2,noun-adj,734,314,싫증,noun,,,,,,,,,,,,,,,,,,,,,,,
2,noun-adj,736,314,싫증난,adjective,,acceptable,싫증난다고,acceptable,싫증난다고,yes,no,unacceptable,싫증난다고,no,no,no,no,no,no,,,,acceptable,싫증난다,no,yes,1
3,no-pair,571,315,비판적이다,adjective,,acceptable,비판적이라고,acceptable,비판적이라고,yes,yes,unacceptable,비판적이라고,no,no,no,no,no,no,,,,acceptable,비판적이다,yes,yes,1
2,no-pair,737,315,심각한,adjective,,acceptable,심각하다고,acceptable,심각하다고,yes,no,unacceptable,심각하다고,no,no,no,no,no,no,,,,acceptable,심각하다,yes,yes,1
2,no-pair,738,316,심드렁하다,adjective,,unacceptable,심드렁하다고,unacceptable,심드렁하다고,no,no,unacceptable,심드렁하다고,no,no,no,no,no,no,,,,acceptable,심드렁하다,yes,yes,1
3,noun-adj,573,317,뻔뻔하다,adjective,Feel question: it can be seen as ' I am 뻔뻔하다' or ' other one is 뻔뻔하다' (object omitted),acceptable,뻔뻔하다고,acceptable,뻔뻔하다고,yes,yes,unacceptable,뻔뻔하다고,no,no,no,no,no,no,,,,acceptable,뻔뻔하다,no,no,1
3,noun-adj,574,317,뻔뻔함,noun,,,,,,,,,,,,,,,,,,,,,,,
2,noun-adj,739,317,심란하다,adjective,,acceptable,심란하다고,acceptable,심란하다고,yes,no,unacceptable,심란하다고,no,no,no,no,no,no,,,,acceptable,심란하다,yes,yes,1
2,noun-adj,741,317,심란함,noun,,,,,,,,,,,,,,,,,,,,,,,
3,no-pair,575,318,뼈아프다,adjective,,acceptable,뼈아프다고,acceptable,뼈아프다고,yes,no,acceptable,뼈아프다고,no,yes,no,no,no,no,,,,acceptable,뼈아프다,yes,yes,1
2,noun-adj,742,318,심려,noun,,,,,,,,,,,,,,,,,,,,,,,
2,noun-adj,1421,318,심려하는,adjective,get rid of '는' and add 'ㄴ' 받침,unacceptable,심려한다고,unacceptable,심려한다고,yes,yes,unacceptable,심려한다고,no,no,no,no,no,no,,,,acceptable,심려한다,no,yes,1
3,no-pair,576,319,뽐내는,adjective,,acceptable,뽐낸다고,acceptable,뽐낸다고,yes,no,acceptable,뽐낸다고,no,yes,no,no,no,no,,,,acceptable,뽐낸다,no,no,1
2,no-pair,744,319,심술궂은,adjective,,unacceptable,심술궂다고,acceptable,심술궂다고,no,yes,unacceptable,심술궂다고,no,no,no,no,no,no,,,,acceptable,심술궂다,yes,yes,1
3,noun-adj,577,320,뾰로통하다,adjective,,acceptable,뾰로통하다고,acceptable,뾰로통하다고,yes,yes,unacceptable,뾰로통하다고,no,no,no,no,no,no,,,,acceptable,뾰로통하다,yes,no,1
3,noun-adj,578,320,뾰로통함,noun,,,,,,,,,,,,,,,,,,,,,,,
2,noun-adj,745,320,심심하다,adjective,emotional meaning,acceptable,심심하다고,acceptable,심심하다고,yes,no,unacceptable,심심하다고,no,no,no,no,no,yes,,yes,yes,acceptable,심심하다,no,yes,1
2,noun-adj,745,320,심심하다,adjective,physical meaning; object needed,unacceptable,심심하다고,unacceptable,심심하다고,no,no,unacceptable,심심하다고,no,no,yes,no,no,yes,,yes,yes,unacceptable,,yes,yes,2
2,noun-adj,746,320,심심함,noun,,,,,,,,,,,,,,,,,,,,,,,
3,no-pair,579,321,뿌듯하다,adjective,,acceptable,뿌듯하다고,acceptable,뿌듯하다고,yes,no,acceptable,뿌듯하다고,no,yes,no,no,no,no,,,,acceptable,뿌듯하다,yes,yes,1
2,noun-adj,747,321,심취,noun,,,,,,,,,,,,,,,,,,,,,,,
2,noun-adj,748,321,심취한,adjective,becomes verb in I AM part,unacceptable,심취한다고,unacceptable,심취한다고,no,no,unacceptable,심취한다고,no,no,no,no,no,no,,,,acceptable,심취한다,no,yes,1
2,noun-adj,749,322,싱거움,noun,,,,,,,,,,,,,,,,,,,,,,,
2,noun-adj,750,322,싱겁다,adjective,sensory meaning; object needed (but I feel the sentence makes sense),acceptable,싱겁다고,acceptable,싱겁다고,yes,no,unacceptable,싱겁다고,no,no,yes,no,no,yes,,yes,yes,unacceptable,싱겁다,yes,yes,1
2,noun-adj,750,322,싱겁다,adjective,emotional meaning; object needed,unacceptable,싱겁다고,unacceptable,싱겁다고,no,no,unacceptable,싱겁다고,no,no,no,no,no,yes,,yes,yes,unacceptable,싱겁다,yes,yes,2
3,noun-adj,582,323,사랑스러움,noun,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,583,323,사랑스럽다,adjective,,acceptable,사랑스럽다고,acceptable,사랑스럽다고,yes,yes,acceptable,사랑스럽다고,no,yes,no,no,no,no,,,,acceptable,사랑스럽다,no,yes,1
2,no-pair,751,323,싱싱하다,adjective,object omitted (e.g. 재료),unacceptable,싱싱하다고,unacceptable,싱싱하다고,no,no,acceptable,싱싱하다고,no,yes,no,no,no,no,,,,unacceptable,싱싱하다,yes,no,1
1,noun-adj,585,324,사려,noun,,,,,,,,,,,,,,,,,,,,,,,
1,noun-adj,586,324,사려 깊은,adjective,나는 (누구가) 사려깊다고 느낀다. 나는 사려깊다 = I am thoughtful person,acceptable,사려 깊다고,acceptable,사려 깊다고,no,no,unacceptable,사려깊다고,no,no,no,no,no,no,,,,acceptable,사려깊다,no,no,1
1,noun-adj,588,324,사려 깊음,noun,,,,,,,,,,,,,,,,,,,,,,,
2,no-pair,752,324,쌀쌀맞은,adjective,object omitted,unacceptable,쌀쌀맞다고,acceptable,쌀쌀맞다고,no,yes,unacceptable,쌀쌀맞다고,no,no,no,no,no,no,,,,acceptable,쌀쌀맞다,yes,yes,1
2,verb-adj,589,325,사로잡히다,verb,,,,,,,,,,,,,,,,,,,,,,,
2,verb-adj,590,325,사로잡힌,adjective,makes more sense with an object,acceptable,사로잡힌다고,acceptable,사로잡힌다고,yes,no,unacceptable,사로잡힌다고,no,no,no,no,no,no,,,,acceptable,사로잡힌다,no,yes,1
2,noun-adj,753,325,쌀쌀하다,adjective,physical meaning,acceptable,쌀쌀하다고,acceptable,쌀쌀하다고,yes,no,unacceptable,쌀쌀하다고,no,no,yes,no,no,yes,,yes,yes,acceptable,쌀쌀하다,yes,yes,1
2,noun-adj,753,325,쌀쌀하다,adjective,evaluative meaning,unacceptable,쌀쌀하다고,acceptable,쌀쌀하다고,no,yes,unacceptable,쌀쌀하다고,no,no,no,no,no,yes,,yes,yes,unacceptable,쌀쌀하다,yes,no,2
2,noun-adj,1422,325,쌀쌀함,noun,,,,,,,,,,,,,,,,,,,,,,,
2,noun-adj,754,326,썰렁하다,adjective,sensory meaning,acceptable,썰렁하다고,acceptable,썰렁하다고,yes,no,unacceptable,썰렁하다고,no,no,yes,no,no,yes,,yes,yes,acceptable,썰렁하다,yes,yes,1
2,noun-adj,754,326,썰렁하다,adjective,affective meaning; object needed,unacceptable,썰렁하다고,unacceptable,썰렁하다고,no,no,unacceptable,썰렁하다고,no,no,no,no,no,yes,,yes,yes,unacceptable,썰렁하다,yes,no,2
2,noun-adj,755,326,썰렁함,noun,,,,,,,,,,,,,,,,,,,,,,,
2,noun-adj,756,327,쑥스러움,noun,,,,,,,,,,,,,,,,,,,,,,,
2,noun-adj,757,327,쑥스럽다,adjective,,acceptable,쑥스럽다고,acceptable,쑥스럽다고,yes,no,unacceptable,쑥스럽다고,no,no,no,no,no,no,,,,acceptable,쑥스럽다,no,yes,1
2,noun-adj,758,328,쓰라리다,adjective,physical meaning; object needed,unacceptable,쓰라리다고,unacceptable,쓰라리다고,no,no,unacceptable,쓰라리다고,no,no,yes,no,no,yes,,yes,yes,unacceptable,쓰라리다,no,yes,1
2,noun-adj,758,328,쓰라리다,adjective,emotional meaning; makes more sense with an object,unacceptable,쓰라리다고,unacceptable,쓰라리다고,no,no,unacceptable,쓰라리다고,no,no,no,no,no,yes,,yes,yes,acceptable,쓰라리다,no,yes,2
2,noun-adj,759,328,쓰라림,noun,,,,,,,,,,,,,,,,,,,,,,,
2,noun-adj,760,329,쓸쓸하다,adjective,"it has a meaning of '날씨가 으스스하고 음산하다,' but I feel people don't generally use it as this meaning",acceptable,쓸쓸하다고,acceptable,쓸쓸하다고,yes,no,unacceptable,쓸쓸하다고,no,no,no,no,no,no,,,,acceptable,쓸쓸하다,yes,yes,1
2,noun-adj,761,329,쓸쓸함,noun,,,,,,,,,,,,,,,,,,,,,,,
2,noun-adj,762,330,씁쓸하다,adjective,emotional meaning,acceptable,씁쓸하다고,acceptable,씁쓸하다고,yes,no,unacceptable,씁쓸하다고,no,no,no,no,no,yes,,yes,yes,acceptable,씁쓸하다,no,yes,1
2,noun-adj,762,330,씁쓸하다,adjective,physical meaning; object needed,acceptable,씁쓸하다고,acceptable,씁쓸하다고,yes,no,unacceptable,씁쓸하다고,no,no,yes,no,no,yes,,yes,yes,unacceptable,씁쓸하다,yes,yes,2
2,noun-adj,763,330,씁쓸함,noun,,,,,,,,,,,,,,,,,,,,,,,
2,verb-adj,764,331,아끼는,adjective,object required,unacceptable,아낀다고,unacceptable,아낀다고,no,no,unacceptable,아낀다고,no,no,no,no,no,no,,,,unacceptable,아낀다,no,yes,1
2,verb-adj,765,331,아끼다,verb,,,,,,,,,,,,,,,,,,,,,,,
2,noun-adj,766,332,아니꼬움,noun,,,,,,,,,,,,,,,,,,,,,,,
2,noun-adj,767,332,아니꼽다,adjective,"acceptable in I AM part, but it feels an object is omitted",acceptable,아니꼽다고,acceptable,아니꼽다고,yes,yes,unacceptable,아니꼽다고,no,no,no,no,no,no,,,,acceptable,아니꼽다,no,yes,1
2,noun-adj,768,333,아련하다,adjective,,acceptable,아련하다고,acceptable,아련하다고,yes,no,acceptable,아련하다고,no,yes,no,no,no,no,,,,acceptable,아련하다,yes,yes,1
2,noun-adj,769,333,아련함,noun,,,,,,,,,,,,,,,,,,,,,,,
2,noun-adj,770,334,아름다움,noun,,,,,,,,,,,,,,,,,,,,,,,
2,noun-adj,771,334,아름답다,adjective,makes more sense with an object,acceptable,아름답다고,acceptable,아름답다고,yes,yes,acceptable,아름답다고,no,yes,no,no,no,no,,,,acceptable,아름답다,yes,no,1
2,noun-adj,772,335,아리다,adjective,emotional meaning; feels like '마음'/ '속'/ '가슴' should be an subject or object,unacceptable,아리다고,unacceptable,아리다고,no,no,unacceptable,아리다고,no,no,no,no,no,yes,,yes,yes,unacceptable,아리다,no,yes,1
2,noun-adj,772,335,아리다,adjective,physical meaning; would make more sense if an object is given,acceptable,아리다고,acceptable,아리다고,yes,no,unacceptable,아리다고,no,no,yes,no,no,yes,,yes,yes,unacceptable,아리다,no,yes,2
2,noun-adj,773,335,아림,noun,,,,,,,,,,,,,,,,,,,,,,,
2,noun-adj,774,336,아슬아슬하다,adjective,,acceptable,아슬아슬하다고,acceptable,아슬아슬하다고,yes,no,acceptable,아슬아슬하다고,no,yes,no,no,no,no,,,,acceptable,아슬아슬하다,yes,yes,1
2,noun-adj,775,336,아슬아슬함,noun,,,,,,,,,,,,,,,,,,,,,,,
2,no-pair,777,338,아연하다,adjective,searched the word in 표준국어대사전,unacceptable,아연하다고,unacceptable,아연하다고,no,no,unacceptable,아연하다고,no,no,no,no,no,no,,,,acceptable,아연하다,yes,yes,1
2,noun-adj,778,339,아찔하다,adjective,,acceptable,아찔하다고,acceptable,아찔하다고,yes,no,unacceptable,아찔하다고,no,no,no,no,no,no,,,,acceptable,아찔하다,yes,yes,1
2,noun-adj,779,339,아찔함,noun,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,881,340,열중,noun,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,882,340,열중하는,adjective,,acceptable,열중한다고,acceptable,열중한다고,yes,no,unacceptable,열중한다고,no,no,no,no,no,no,,,,acceptable,열중한다,no,no,1
2,noun-adj,781,341,아프다,adjective,physical meaning,acceptable,아프다고,acceptable,아프다고,yes,no,unacceptable,아프다고,no,no,yes,no,no,yes,,yes,yes,acceptable,아프다,yes,yes,1
2,noun-adj,781,341,아프다,adjective,emotional meaning; '마음'/ '가슴' should be a subject,unacceptable,아프다고,unacceptable,아프다고,no,no,unacceptable,아프다고,no,no,no,no,no,yes,,yes,yes,unacceptable,아프다,no,yes,2
2,noun-adj,782,341,아픔,noun,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,883,341,염려,noun,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,884,341,염려하는,adjective,object omission,acceptable,염려한다고,acceptable,염려한다고,yes,no,unacceptable,염려한다고,no,no,no,no,no,no,,,,acceptable,염려한다,yes,no,1
2,no-pair,783,342,악하다,adjective,makes more sense with an object,acceptable,악하다고,acceptable,악하다고,no,yes,unacceptable,악하다고,no,no,no,no,no,no,,,,acceptable,악하다,yes,yes,1
3,no-pair,886,342,영광스럽다,adjective,,acceptable,영광스럽다고,acceptable,영광스럽다고,yes,no,acceptable,영광스럽다고,no,yes,no,no,no,no,,,,acceptable,영광스럽다,yes,yes,1
2,noun-adj,784,343,안달,noun,,,,,,,,,,,,,,,,,,,,,,,
2,noun-adj,786,343,안달하는,adjective,get rid of '는' and add 'ㄴ' 받침,acceptable,안달한다고,acceptable,안달한다고,yes,no,unacceptable,안달한다고,no,no,no,no,no,no,,,,acceptable,안달한다,no,yes,1
3,no-pair,887,343,영예롭다,adjective,,acceptable,영예롭다고,acceptable,영예롭다고,yes,yes,acceptable,영예롭다고,yes,yes,no,no,no,no,,,,acceptable,영예롭다,yes,yes,1
3,noun-adj,889,344,예쁘다,adjective,meaning as 'mind' or 'thought' is '예쁘다' like kindness ,acceptable,예쁘다고,acceptable,예쁘다고,yes,no,unacceptable,예쁘다고,no,yes,no,no,no,yes,,no,yes,acceptable,예쁘다,no,yes,1
3,noun-adj,889,344,예쁘다,adjective,meaning as appearnace is '예쁘다' like beautiful or pretty,acceptable,예쁘다고,acceptable,예쁘다고,yes,yes,acceptable,예쁘다고,no,yes,no,no,no,yes,,no,yes,acceptable,예쁘다,no,yes,2
3,noun-adj,890,344,예쁨,noun,,,,,,,,,,,,,,,,,,,,,,,
2,noun-adj,790,345,안락,noun,,,,,,,,,,,,,,,,,,,,,,,
3,no-pair,891,345,오글거리다,adjective,오글거린다고' is more natural rather than '오글거리다고',acceptable,오글거린다고,acceptable,오글거린다고,yes,yes,acceptable,오글거린다고,yes,yes,no,no,no,no,,,,acceptable,오글거린다,yes,yes,1
2,noun-adj,791,346,안락하다,adjective,,acceptable,안락하다고,acceptable,안락하다고,yes,no,acceptable,안락하다고,no,yes,no,no,no,no,,,,acceptable,안락하다,yes,yes,1
3,noun-adj,892,346,오싹하다,adjective,meaning as 'feeling' is '오싹하다' like scary,acceptable,오싹하다고,acceptable,오싹하다고,yes,no,acceptable,오싹하다고,no,yes,no,no,no,yes,,yes,yes,acceptable,오싹하다,no,yes,1
3,noun-adj,892,346,오싹하다,adjective,meanng as room temperature is cold,acceptable,오싹하다고,acceptable,오싹하다고,yes,no,acceptable,오싹하다고,no,yes,yes,no,no,yes,,yes,yes,acceptable,오싹하다,yes,yes,2
3,noun-adj,893,346,오싹함,noun,,,,,,,,,,,,,,,,,,,,,,,
2,noun-adj,792,347,안심,noun,,,,,,,,,,,,,,,,,,,,,,,
2,noun-adj,793,347,안심하는,adjective,get rid of '는' and add 'ㄴ' 받침,acceptable,안심한다고,acceptable,안심한다고,yes,no,unacceptable,안심한다고,no,no,no,no,no,no,,,,acceptable,안심한다,no,yes,1
3,no-pair,894,347,오판된,adjective,Feel question: it is acceptable but need object. It means 'I judge something '오판' ;,acceptable,오판된다고,acceptable,오판된다고,yes,no,acceptable,오판된다고,no,yes,no,no,no,no,,,,acceptable,오판된다,yes,yes,1
3,noun-adj,895,348,온정,noun,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,896,348,온정적인,adjective,mind or thought is '온정',acceptable,온정적이라고,acceptable,온정적이라고,yes,no,unacceptable,온정적이라고,no,no,no,no,no,no,,,,acceptable,온정적이다,no,no,1
2,no-pair,796,349,안전한,adjective,,acceptable,안전하다고,acceptable,안전하다고,yes,no,acceptable,안전하다고,no,yes,no,no,no,no,,,,acceptable,안전하다,yes,yes,1
3,no-pair,897,349,온화하다,adjective,meaning as personality is '온화',acceptable,온화하다고,acceptable,온화하다고,yes,yes,unacceptable,온화하다고,no,no,no,no,no,yes,,yes,yes,acceptable,온화하다,no,no,1
3,no-pair,897,349,온화하다,adjective,meaning as circumstance or temperature is '온화' like warm weather,acceptable,온화하다고,acceptable,온화하다고,yes,no,acceptable,온화하다고,no,yes,no,no,no,yes,,yes,yes,unacceptable,온화하다,no,yes,2
2,noun-adj,798,350,안정,noun,,,,,,,,,,,,,,,,,,,,,,,
2,noun-adj,799,350,안정적인,adjective,get rid of 'ㄴ' 받침,acceptable,안정적이라고,acceptable,안정적이라고,yes,yes,acceptable,안정적이라고,no,yes,no,no,no,no,,,,acceptable,안정적이다,yes,yes,1
3,no-pair,898,350,완연하다,adjective,meaning as 'looks clear like I see it directly right now' ,acceptable,완연하다고,acceptable,완연하다고,yes,yes,acceptable,완연하다고,no,yes,no,no,no,yes,,yes,no,acceptable,완연하다,no,yes,1
3,no-pair,898,350,완연하다,adjective,meaning as 'shapes are similar each other'  ; Feel question - object omitted,acceptable,완연하다고,acceptable,완연하다고,yes,no,acceptable,완연하다고,no,yes,no,no,no,yes,,yes,no,unacceptable,완연하다,no,yes,2
2,noun-adj,800,351,안타까움,noun,,,,,,,,,,,,,,,,,,,,,,,
2,noun-adj,801,351,안타깝다,adjective,would make more sense if an object is given,acceptable,안타깝다고,acceptable,안타깝다고,yes,no,unacceptable,안타깝다고,no,no,no,no,no,no,,,,acceptable,안타깝다,yes,yes,1
3,noun-adj,899,351,외로움,noun,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,900,351,외롭다,adjective,,acceptable,외롭다고,acceptable,외롭다고,yes,no,unacceptable,외롭다고,no,no,no,no,no,no,,,,acceptable,외롭다,yes,yes,1
2,no-pair,802,352,알고 있는,adjective,makes more sense with an object,acceptable,알고 있다고,acceptable,알고 있다고,yes,no,unacceptable,알고 있다고,no,no,no,yes,no,no,,,,acceptable,알고 있다,no,yes,1
2,noun-adj,804,353,암담하다,adjective,,acceptable,암담하다고,acceptable,암담하다고,yes,no,unacceptable,암담하다고,no,no,no,no,no,no,,,,acceptable,암담하다,yes,yes,1
2,noun-adj,805,353,암담함,noun,,,,,,,,,,,,,,,,,,,,,,,
2,noun-adj,806,354,암울하다,adjective,,acceptable,암울하다고,acceptable,암울하다고,yes,no,unacceptable,암울하다고,no,no,no,no,no,no,,,,acceptable,암울하다,yes,yes,1
2,noun-adj,807,354,암울함,noun,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,903,354,욕망,noun,,,,,,,,,,,,,,,,,,,,,,,
3,noun-adj,904,354,욕망하는,adjective,,acceptable,욕망한다고,acceptable,욕망한다고,yes,no,unacceptable,욕망한다고,no,no,no,no,no,no,,,,acceptable,욕망한다,yes,no,1
3,verb-adj,808,355,압도당하는,adjective,,acceptable,압도당한다고,acceptable,압도당한다고,yes,no,unacceptable,압도당한다고,no,no,no,no,no,no,,,,acceptable,압도당한다,no,yes,1
